4.297841959	-5.399681539	3.597560976	3.58556790937228
4.297841959	-5.399681539	3.612804878	3.95470293767286
4.297841959	-5.399681539	3.62804878	3.33403169191064
4.297841959	-5.399681539	3.643292683	3.70811677618958
4.297841959	-5.399681539	3.658536585	4.07722948568758
4.297841959	-5.399681539	3.673780488	3.97994750956457
4.297841959	-5.399681539	3.68902439	4.14509765057412
4.297841959	-5.399681539	3.704268293	4.08038703037013
4.297841959	-5.399681539	3.719512195	4.03879364653407
4.297841959	-5.399681539	3.734756098	4.15941651544499
4.297841959	-5.399681539	3.75	3.9814356455437
4.297841959	-5.399681539	3.765243902	4.03121054863447
4.297841959	-5.399681539	3.780487805	4.52579267521739
4.297841959	-5.399681539	3.795731707	4.60512355467602
4.297841959	-5.399681539	3.81097561	3.96819486436042
4.297841959	-5.399681539	3.826219512	5.78840727570578
4.297841959	-5.399681539	3.841463415	4.71417001036836
4.297841959	-5.399681539	3.856707317	4.1074278632106
4.297841959	-5.399681539	3.87195122	3.91515863133862
4.297841959	-5.399681539	3.887195122	4.64884339142613
4.297841959	-5.399681539	3.901249619	3.91161408141807
4.297841959	-5.399681539	3.916488875	3.97567178007686
4.297841959	-5.399681539	3.931728132	4.38912171571838
4.297841959	-5.399681539	3.946967388	3.87987394512622
4.297841959	-5.399681539	3.962206644	4.33122606524423
4.297841959	-5.399681539	3.977445901	3.92100021976986
4.297841959	-5.399681539	3.992685157	3.94717817045832
4.297841959	-5.399681539	4.007924413	4.20081812994591
4.297841959	-5.399681539	4.02316367	3.70483946855971
4.297841959	-5.399681539	4.038402926	3.83285753285421
4.297841959	-5.399681539	4.053642182	4.27359937182198
4.297841959	-5.399681539	4.068881439	4.20229087700486
4.297841959	-5.399681539	4.084120695	4.14533035141107
4.297841959	-5.399681539	4.099359951	4.73236866354576
4.297841959	-5.399681539	4.114599208	4.27623195189666
4.297841959	-5.399681539	4.129838464	4.83221764672148
4.297841959	-5.399681539	4.14507772	4.50218770948124
4.297841959	-5.399681539	4.160316977	4.80709293743799
4.297841959	-5.399681539	4.175556233	4.84555609269881
4.297841959	-5.399681539	4.190795489	5.12477549635388
4.297841959	-5.399681539	4.206034746	4.81729288033622
4.297841959	-5.399681539	4.221274002	4.64739451342948
4.297841959	-5.399681539	4.236513258	4.65691766710659
4.297841959	-5.399681539	4.251752514	4.73374575908755
4.297841959	-5.399681539	4.266991771	4.52980762292777
4.297841959	-5.399681539	4.282231027	4.67138518263777
4.297841959	-5.399681539	4.297470283	4.42268960191309
4.297841959	-5.399681539	4.31270954	4.03531785216925
4.297841959	-5.399681539	4.327948796	3.98029809319414
4.297841959	-5.399681539	4.343188052	3.45652180027141
4.297841959	-5.399681539	4.358427309	3.63349632807671
4.297841959	-5.399681539	4.373666565	3.44297743369617
4.297841959	-5.399681539	4.388905821	3.48183197808726
4.297841959	-5.399681539	4.404145078	3.34686319256649
4.297841959	-5.399681539	4.419384334	3.35324572406213
4.297841959	-5.399681539	4.43462359	3.30368240330089
4.297841959	-5.399681539	4.449862847	3.47380192903055
4.297841959	-5.399681539	4.465102103	3.80429523565408
4.297841959	-5.399681539	4.480341359	3.94825385305453
4.297841959	-5.399681539	4.495580616	3.79069110679415
4.297841959	-5.399681539	4.510819872	3.65069304687559
4.297841959	-5.399681539	4.526059128	3.68222142917014
4.297841959	-5.399681539	4.541298385	4.27959862882346
4.297841959	-5.399681539	4.556537641	3.99644061511522
4.297841959	-5.399681539	4.571776897	3.84817594826612
4.297841959	-5.399681539	4.587016154	3.9518925734346
4.297841959	-5.399681539	4.60225541	4.05081236632644
4.297841959	-5.399681539	4.617494666	4.01363928183763
4.297841959	-5.399681539	4.632733923	3.80619733906292
4.297841959	-5.399681539	4.647973179	4.08587761767837
4.297841959	-5.399681539	4.663212435	4.0651310249274
4.297841959	-5.399681539	4.678451692	3.88332843528907
4.297841959	-5.399681539	4.693690948	3.9541806046891
4.297841959	-5.399681539	4.708930204	3.64308664499439
4.297841959	-5.399681539	4.724169461	3.89554311736864
4.297841959	-5.399681539	4.739408717	3.62090655234704
4.297841959	-5.399681539	4.754647973	3.37979436016084
4.297841959	-5.399681539	4.76988723	2.99914157567683
4.297841959	-5.399681539	4.785126486	2.490883247
4.297841959	-5.399681539	4.800365742	2.172698448
4.297841959	-5.399681539	4.815604998	1.991635583
4.297841959	-5.399681539	4.830844255	2.247227703
4.297841959	-5.399681539	4.846083511	2.209044184
4.297841959	-5.399681539	4.861322767	2.252958179
4.297841959	-5.399681539	4.876562024	2.096004432
4.297841959	-5.399681539	4.89180128	2.268501928
4.297841959	-5.399681539	4.907040536	2.336692767
4.297841959	-5.399681539	4.922279793	2.44733065877325
4.297841959	-5.399681539	4.937519049	2.298143231
4.297841959	-5.399681539	4.952758305	2.58938191860261
4.297841959	-5.399681539	4.967997562	2.49242862824183
4.297841959	-5.399681539	4.983236818	2.403210851
4.297841959	-5.399681539	4.998476074	3.69201118920754
4.297841959	-5.399681539	5.013715331	3.22150042239886
4.297841959	-5.399681539	5.028954587	3.09784617965061
4.297841959	-5.399681539	5.044193843	3.59922446405745
4.297841959	-5.399681539	5.0594331	3.97858736106242
4.297841959	-5.399681539	5.074672356	3.89668136066156
4.297841959	-5.399681539	5.089911612	4.00333437517922
4.297841959	-5.399681539	5.105150869	3.79495626747777
4.297841959	-5.399681539	5.120390125	4.15320979999423
4.297841959	-5.399681539	5.135629381	4.06373624096819
4.297841959	-5.399681539	5.150868638	4.50938078487653
4.297841959	-5.399681539	5.166107894	3.80006175626778
4.297841959	-5.399681539	5.18134715	3.87035715864215
4.297841959	-5.399681539	5.196586407	4.16084492201306
4.297841959	-5.399681539	5.211825663	3.9123625698587
4.297841959	-5.399681539	5.227064919	3.93593864355436
4.297841959	-5.399681539	5.242304176	3.9975669141991
4.297841959	-5.399681539	5.257543432	3.89445403821618
4.297841959	-5.399681539	5.272782688	3.89248258989734
4.297841959	-5.399681539	5.288021945	4.49052821354203
4.297841959	-5.399681539	5.303261201	3.55071333376588
4.297841959	-5.399681539	5.318500457	3.88528144552897
4.297841959	-5.399681539	5.333739714	3.97504518613669
4.297841959	-5.399681539	5.34897897	4.02079642837132
4.297841959	-5.399681539	5.364218226	3.83195776430785
4.297841959	-5.399681539	5.379457482	4.07191548428779
4.297841959	-5.399681539	5.394696739	3.57850515191804
4.297841959	-5.399681539	5.409935995	4.35954201118367
4.297841959	-5.399681539	5.425175251	3.80480978708856
4.297841959	-5.399681539	5.440414508	3.80087546462771
4.297841959	-5.399681539	5.455653764	3.70296338985683
4.297841959	-5.399681539	5.47089302	3.79205097263719
4.297841959	-5.399681539	5.486132277	3.8820870787386
4.297841959	-5.399681539	5.501371533	3.6890574566372
4.297841959	-5.399681539	5.516610789	3.56980725319887
4.297841959	-5.399681539	5.531850046	3.72681471603305
4.297841959	-5.399681539	5.547089302	3.35036839536839
4.297841959	-5.399681539	5.562328558	3.24107197142441
4.297841959	-5.399681539	5.577567815	3.2335567477387
4.297841959	-5.399681539	5.592807071	3.27040867324206
4.297841959	-5.399681539	5.608046327	3.25612345857013
4.297841959	-5.399681539	5.623285584	3.29328129558393
4.297841959	-5.399681539	5.63852484	3.59844439102387
4.297841959	-5.399681539	5.653764096	3.8412516984591
4.297841959	-5.399681539	5.669003353	3.88383853097464
4.297841959	-5.399681539	5.684242609	3.68935672598317
